x1,x2,x3,x4,treatment,outcome
-0.19236096478112252,-0.32888949667080924,3.0,1,1,1
0.30154734233361247,0.7193276018294383,2.0,0,0,0
-0.03471176970524331,0.16969315797128373,0.0,0,1,0
-1.168678037619532,0.4819678270528922,1.0,0,1,0
1.1428228145150205,-0.7591835461675044,1.0,1,0,0
0.7519330326867741,-0.8212863840728593,2.0,0,0,0
0.7910319470430469,0.9454973046593947,3.0,1,1,1
-0.9093874547947389,-0.07939638138549375,1.0,0,0,0
1.4027943109360992,0.2850347420993615,2.0,0,1,1
-1.4018510627922809,-0.30639542708651957,0.0,1,1,0
0.5868570938002703,0.898726774013644,1.0,0,0,0
2.1904556258099785,-0.6078099800296577,2.0,0,0,1
-0.9905363251306883,-0.13560123990088283,3.0,1,0,0
-0.5662977296027719,0.7859928127031317,1.0,0,1,1
0.09965136508764122,1.172967699164266,1.0,0,0,1
-0.5034756541161992,-0.5237592910266834,0.0,0,0,0
-1.5506634310661327,1.959683981955883,2.0,0,0,0
0.06856297480602733,0.3132416936936163,3.0,0,0,1
-1.0623037137261049,-1.0429282618087377,0.0,0,1,0
0.4735924306351816,0.36905204858996804,0.0,1,1,0
-0.9194242342338032,-0.3829992144834577,0.0,0,0,1
1.5499344050175394,0.4340684871831768,2.0,1,0,0
-0.7832532923362371,-0.04285624766033802,2.0,0,0,0
-0.3220615162056756,0.07427369019014479,1.0,0,0,1
0.8135172173696698,-0.9115933765861459,2.0,0,0,0
-1.2308643164339552,0.99006123071636,0.0,1,1,1
0.22745993460412942,-1.1561273671510321,2.0,1,1,1
1.307142754282428,-1.1087648954049951,3.0,0,1,1
-1.6074832345612275,0.36736034914748666,1.0,0,1,1
0.1846338585323042,1.6028442471779696,0.0,1,0,0
0.25988279424842353,-0.3525930970644072,1.0,1,0,0
0.7818228717773104,0.7009723227039657,2.0,1,1,1
-1.236950710878082,1.0733401768635453,1.0,0,0,1
-1.3204566130842763,0.8146844372940691,1.0,0,0,1
0.5219415656168976,-0.31120828917368143,2.0,1,0,0
0.29698467323318606,-1.0910467171940745,1.0,0,1,1
0.25049285034587654,-2.207547565671355,2.0,0,0,0
0.3464482094969757,-0.26284049946239324,0.0,0,0,1
-0.6800247215784908,1.1780873685621747,1.0,0,0,0
0.23225369716100355,-1.124165984761934,3.0,1,0,0
0.29307247329868125,0.7002098475187654,3.0,1,0,0
-0.7143514180263678,-0.9501525300518722,0.0,0,0,1
1.8657745111447566,0.10607257638683824,2.0,0,0,1
0.4738329209117875,0.7077916141550177,2.0,1,1,1
-1.1913034972026486,-0.6594954368384278,1.0,0,0,1
0.6565536086338297,0.17048468069691408,1.0,0,0,1
-0.9746816702273214,-0.4150913367253287,3.0,0,0,1
0.787084603742452,0.7051486589381767,3.0,0,0,1
1.158595579007404,0.2353171684846372,2.0,0,1,1
-0.8206823183517105,0.05650767442926739,3.0,0,0,0
0.9633761292443218,1.5583499601419777,2.0,0,1,1
0.4127809269364983,0.6623061423683021,0.0,1,0,0
0.82206015999449,-0.6903518661262891,0.0,1,1,1
1.8967929826539474,-0.08586390079776185,3.0,1,0,1
-0.2453881160028705,-0.07589878507966075,1.0,0,1,1
-0.7537361643574896,0.0803195726252119,3.0,0,0,1
-0.8895144296255233,2.524509276607495,3.0,1,0,1
-0.8158102849654383,0.37085189271099683,3.0,1,0,0
-0.0771017094141042,-2.035902570104776,1.0,0,0,1
0.3411519748166439,-0.5427989717169651,3.0,0,0,1
0.27669079933001905,-1.9323720874958086,1.0,0,0,1
0.8271832490360238,-0.3297982570458398,3.0,0,1,1
0.01300189187790702,-1.9873102297264285,1.0,0,0,1
1.4535340771573169,-0.871590471068428,1.0,1,1,1
-0.2646568332379561,-1.5207215296341199,1.0,0,0,0
2.720169166589619,0.38416017796747753,1.0,0,1,1
0.6256673477650062,0.0005393626288786419,1.0,1,1,1
-0.8571575564162826,0.3029623074987311,0.0,0,0,0
-1.0708924980611123,-0.1045513885685264,2.0,1,0,0
0.4824724152431853,-1.3942977502044178,2.0,0,1,1
-0.2234627853258509,0.5135213692547353,1.0,1,1,0
0.714000494092092,1.9222245602694528,2.0,0,0,1
0.47323762457354485,0.40921257860654675,1.0,1,0,1
-0.07282891265687277,-0.425924599317566,3.0,0,0,1
-0.846793718068405,-1.428067176105445,0.0,0,0,1
-1.5148472246858646,-0.9080669707599653,3.0,0,0,1
-0.4465149520670211,0.45303965657205897,3.0,0,0,1
0.8563987943234723,1.073118026799375,1.0,0,1,0
0.21409374413020396,0.26086617472197593,3.0,1,0,0
-1.245738778711988,0.7998872897059834,0.0,0,1,0
0.173180925851182,0.7076782440272429,3.0,1,0,0
0.3853173797288368,0.5065343913859176,0.0,0,1,1
-0.883857436201133,-0.6584735952612559,0.0,1,1,1
0.1537251059455279,0.17392351197515246,1.0,0,1,0
0.058208718445999896,-0.8483778038821382,0.0,1,1,1
-1.142970297830623,0.01742895295810179,3.0,0,0,1
0.3577873603482833,0.3308635310669119,1.0,0,1,1
0.5607845263682344,1.6787838073868548,0.0,0,1,0
1.083051243175277,-1.3097319743676321,0.0,1,1,1
1.053802052034903,0.4815076309913054,2.0,1,0,1
-1.377669367957091,1.4812365916235948,1.0,1,0,0
-0.9378250399151228,0.7588477658387964,2.0,0,1,1
0.5150352672086598,0.8329454428250415,0.0,0,1,1
0.5137859509122088,0.5876949018678121,2.0,1,1,1
0.5150476863060479,1.2983344897754168,3.0,0,0,0
3.852731490654721,-1.087478168112368,3.0,0,1,1
0.570890510693167,-1.3859266659702465,0.0,1,0,1
1.135565640180599,-0.006334140465255962,2.0,0,1,1
0.9540017634932023,-2.16116210357171,2.0,1,0,0
0.651391251305798,1.2306458041780113,1.0,0,0,1
-0.3152692446403456,1.2207151954954414,3.0,1,1,1
0.7589692204932674,-0.4333505550845262,3.0,1,1,1
-0.7728252145375718,-0.37077059666050965,1.0,1,1,1
-0.23681860674000887,-0.07234747515067134,3.0,0,1,0
-0.48536354782910346,0.05202065043961975,2.0,0,0,1
0.08187413938632256,0.1271739191942854,2.0,1,0,1
2.3146585666735087,0.5582321068783032,3.0,0,0,1
-1.867265192591748,-0.17262635300847812,1.0,1,0,0
0.6862601903745135,0.943193303477794,0.0,0,1,0
-1.6127158711896517,0.4459477771253033,0.0,0,0,1
-0.47193186578943347,-0.6069634458726355,0.0,0,0,0
1.088950596967366,1.3351126678040974,0.0,0,0,1
0.06428001909546277,-1.358256986122487,2.0,1,1,0
-1.0777447779293061,-0.09216581082147648,0.0,1,0,0
-0.7153037092599682,0.9669174010754679,2.0,0,0,1
0.6795977489346758,-0.7230731049121446,2.0,1,0,1
-0.7303666317171367,0.30955564676715147,0.0,1,1,0
0.21645858958197486,0.543339596999048,0.0,1,1,1
0.045571839903813784,-0.860523867981239,0.0,0,1,1
-0.6516003476058171,-0.07247771959403507,3.0,0,0,1
2.1439440893253257,-0.15650383020921016,3.0,1,0,0
0.6339190223180112,-0.5517378518322928,1.0,0,1,0
-2.025142586657607,2.3016748520507746,2.0,1,1,0
0.18645431476942764,-0.7631063534454757,0.0,1,0,1
-0.661786464768388,1.0049302940678833,3.0,1,0,0
0.852433334796224,-0.39280101688114194,1.0,1,0,0
-0.7925207384327007,-1.0866361888852818,2.0,1,0,1
-0.11473644146689901,0.1028142431550689,2.0,0,0,1
0.5049872789804571,0.6490933843875007,2.0,0,0,0
0.8657551941701215,0.9205095750656788,3.0,0,0,0
-1.2002964070557762,1.5622651106550693,0.0,0,1,1
-0.3345012358409484,2.9452462899351,0.0,0,1,0
-0.4749453111609562,0.25051420375559713,2.0,0,0,1
-0.6533292325737119,-0.6630921738253879,2.0,0,0,1
1.7654542402810969,0.4528743267948912,1.0,0,1,1
0.40498171096095553,-0.2662129504064916,1.0,1,1,0
-1.2608839543350452,0.9259661298522298,2.0,1,0,0
0.9178619470547761,-1.2971642963657217,1.0,1,0,0
2.1221561970126332,2.3683345424004374,3.0,0,0,0
1.0324652605511468,0.8560480947755128,2.0,0,0,0
-1.5193699659540134,-1.6840040177961646,1.0,0,0,0
-0.48423407286625136,-0.7090289023149722,2.0,0,0,0
1.2669111491866227,0.8160810441139388,0.0,0,1,1
-0.7076694656187807,1.1763440561714547,3.0,0,1,0
0.44381942814622843,-1.2722376272319633,2.0,0,0,1
0.7746340534293368,0.7130258504329489,0.0,1,1,1
-0.926930471578083,-1.9473398726619233,2.0,1,0,0
-0.05952535606180008,-0.08933586547104598,0.0,0,0,0
-3.2412673400690726,1.1120468421032064,1.0,0,0,1
-1.0243876413342898,-0.5515157301029805,0.0,0,0,0
-0.2525681513931603,-1.5069222991380136,3.0,0,0,0
-1.2477831819648495,0.1462147963775593,3.0,1,0,0
1.6324113039316352,-0.6047188666354781,1.0,1,0,0
-1.4301413779606327,0.6295583660658357,2.0,0,0,0
-0.44004448669698376,-0.8853264322180604,3.0,0,1,0
0.13074057728609134,-0.7726368896531003,1.0,0,1,0
1.4412732890661155,-2.0210023208762435,3.0,0,1,1
-1.4358621511794394,0.16994471105148284,1.0,1,0,0
1.1631637521549596,-0.16090493827659874,3.0,1,1,1
0.010233061019587049,-1.188384670740071,1.0,0,0,0
-0.9815086510479509,0.193798713767092,3.0,0,0,1
0.46210347426327075,1.027070300644139,2.0,1,1,1
0.19905969557347003,-0.21556794341894983,0.0,0,1,1
-0.6002168771587947,0.26816694982197375,3.0,1,0,0
0.06980208499001891,0.2733112495851642,1.0,0,0,0
-0.3853135968617602,-1.2043298271789604,2.0,0,0,0
0.11351734525124804,2.0565858207075958,3.0,1,1,1
0.6621306745210467,-0.4708498301222839,1.0,0,1,1
1.586016816145352,0.6561162018602708,0.0,0,0,1
-1.237815498826849,0.7692152772290496,1.0,0,1,1
2.1330333746562666,-0.13959512711575175,3.0,0,1,1
-1.9520877995225019,0.6067950250596347,1.0,1,0,0
-0.15178509503558332,0.24581922181638913,1.0,0,1,0
0.5883172064845765,-1.417639757227406,0.0,1,1,1
0.28099186773503265,-0.33227270125008823,3.0,0,0,1
-0.6226995198205938,-0.6125509023540618,3.0,0,0,1
-0.20812225035727522,-0.4617450413461271,0.0,1,0,1
-0.4930009346588328,-1.3040031778366379,2.0,1,0,0
-0.5893647569442115,1.12643371674603,1.0,0,1,1
0.8496020970210246,1.601992654613413,1.0,0,0,0
0.35701548596504734,0.9780029759984087,1.0,0,0,0
-0.6929095952606542,1.2705292241471429,3.0,1,0,1
0.8995998754332507,-0.34463483700815617,3.0,0,1,1
0.30729952087660933,-0.6362568349860365,1.0,0,0,1
0.8128621188389601,-0.7785870468117115,3.0,0,1,1
0.6296288419236122,0.6440649229572226,0.0,0,0,0
-0.8289950109220723,0.22706305314414962,0.0,1,0,0
-0.5601810401969696,-0.07722171159842571,3.0,0,0,1
0.7472936051232618,1.295148544195343,1.0,0,0,0
0.6103702654334648,0.404941353815343,1.0,0,0,1
-0.020901593964148132,-0.8386576375205848,1.0,0,0,1
0.117327383308782,-0.6809088291356947,1.0,0,1,1
1.277664895788425,0.6819932992541455,3.0,0,1,1
-0.5915713888358299,1.041732852654597,2.0,0,0,0
0.5470973811700379,0.5516802322559695,2.0,1,1,1
-0.20219265243389406,1.8968887478720813,1.0,1,0,0
-0.2176812032272203,1.635007165731419,1.0,0,0,0
1.09877685198719,0.44103583485076286,1.0,0,0,0
0.8254163489880298,-0.8385806594815023,2.0,0,0,1
0.8135096360006385,-1.3099875117317676,0.0,0,0,1
1.305478807154329,-0.38738174501471484,2.0,1,0,1
0.02100384163275905,0.753213446416157,3.0,1,0,0
0.6819529712949639,1.8266470793119378,2.0,1,0,0
-0.31026675659345604,0.41744703441079983,3.0,0,0,0
0.3241663524884421,1.1687227942312366,1.0,1,1,1
-0.13014305436768459,-0.24530748618780235,3.0,0,1,0
0.09699596499271819,0.6227691252275501,1.0,1,1,1
0.5951570254369136,0.8233568294771726,0.0,0,1,1
-0.8182206832334725,-1.9795942758525282,1.0,0,0,0
2.0923872756854602,-0.41343880237651026,1.0,0,0,1
-1.006017381499702,0.9497003842778697,0.0,0,1,0
-1.2141886127877322,0.2744683356365649,1.0,1,0,0
1.1581108735000678,-1.196515048150933,1.0,1,0,1
0.7916626939629359,-2.4301223757273562,1.0,1,0,1
0.6241198170521551,-0.3657807453020064,2.0,1,1,1
0.6283455092642799,-0.07158569289387905,3.0,0,0,1
-0.012246772846914623,-0.8839229498283454,1.0,0,0,0
-0.8972543714858315,0.1430849370279944,2.0,0,0,0
0.07580455819372633,0.5063867472328947,1.0,1,0,0
-0.6771617115121117,0.6706871707262329,3.0,0,1,1
0.9751197334177512,-2.3559189249323222,1.0,0,0,1
-0.14705738150213865,-1.3142850978081202,3.0,0,0,1
-0.8254971967925115,-0.30462264835473557,2.0,1,1,0
-0.32138584165299344,0.5721731310374635,2.0,1,1,0
0.41293145427562433,0.48923401355003554,1.0,0,1,1
-0.5637245528039747,0.4718699478766758,0.0,1,0,0
-0.8222203955664315,-0.3834179419689318,3.0,0,0,1
0.2436872114919123,-0.32763343730996075,1.0,0,0,1
0.24496657110872277,-0.7283292684217407,2.0,1,0,0
-0.5069431753711298,0.7681941281058479,1.0,0,0,1
-0.4710383056183228,-0.9204887877395782,3.0,0,0,0
0.2320499373576363,0.8500363951895699,1.0,1,1,1
-1.4480843414973241,0.20785323813764608,3.0,1,0,0
-1.4074637743765552,-0.04504447845515359,2.0,1,1,0
-0.718444221252436,-0.6567103997764666,0.0,0,1,0
-0.21344715171184725,-1.3555418611641263,0.0,0,1,1
0.3109075655980046,-0.6476527563780456,2.0,0,0,1
1.475356216949552,-0.3300068686248863,2.0,1,0,1
0.8576596232020194,-2.3690243115812515,1.0,0,1,1
-0.1599385299634271,-0.19735515533466427,2.0,0,0,1
-0.01901620790268883,0.9243573680260055,2.0,0,0,1
-1.0025293646378088,0.5672179054338725,3.0,1,0,0
-0.01851313599238993,-0.49620587574150743,1.0,0,1,1
-0.2886586389201383,0.04693629841522772,3.0,0,0,1
0.3227185603380895,-0.5561645694219997,1.0,0,0,1
-0.827230943552323,0.14876073333569612,1.0,0,0,1
0.5193465142411723,1.5401078237440315,0.0,0,1,1
1.5327389130025777,0.968498802624876,0.0,0,1,1
-0.1087601484568576,0.5207943056927528,2.0,1,1,0
0.40171172209894146,-0.4928849123837183,1.0,0,0,0
0.6901439917111125,0.7499383929448385,2.0,0,0,1
-0.40122047188583626,-1.686876951373053,3.0,0,0,1
0.22409248181041677,-0.2523534819908905,2.0,1,1,0
0.01259240078179486,0.5837114198239499,3.0,0,1,0
0.09767609854883172,0.7404212140477514,0.0,1,1,1
-0.7730097838554665,0.669884490215741,0.0,1,0,0
0.024510174258942714,0.2948306892096945,3.0,0,0,0
0.49799829124544975,-0.19572497908388292,3.0,0,1,1
1.4511436077950417,0.5379759698264889,3.0,1,0,1
0.9592708260852069,-0.9528610405863005,2.0,1,0,0
2.1531824575115563,-0.8446772632932499,3.0,1,0,1
-0.7673475628880495,0.06173467646029673,1.0,1,0,0
0.8723206367206782,0.17319764270874738,3.0,0,0,1
0.18334200573835174,-1.8256151785646464,0.0,1,1,1
2.1898029332176723,0.45514638094951854,3.0,0,1,1
-0.8082982853551515,0.7727283779193933,0.0,0,1,0
-0.8397218421807761,-0.07728523746629531,0.0,1,0,1
-0.5993926454440222,2.3744662832839922,2.0,0,0,0
-2.123895724309807,-0.6829351063151862,3.0,0,0,0
-0.525755021680761,-0.3610871633868695,0.0,0,0,1
-0.759132661553698,-0.39506690612720935,1.0,0,0,0
0.15039378647620763,-0.07618761129101755,3.0,1,0,1
0.34175597577715944,-0.3287248129662911,3.0,0,0,1
1.8761708392158862,-1.4068105446048718,0.0,1,1,1
0.9504238381860503,-0.5465482962364754,2.0,0,1,1
-0.5769036556624031,-0.09762069577407609,2.0,0,1,0
-0.898414671348358,1.2285720820619974,3.0,0,1,0
0.4919191715065057,2.2022432733729134,3.0,0,0,1
-1.3202332070206422,1.3354738978506546,2.0,0,0,0
1.8314587658543537,-0.7753790296726064,2.0,1,1,1
1.179440120721287,-0.6958096106261655,1.0,0,0,0
-0.4691756521047048,-0.15932857750935098,3.0,0,0,0
-1.7131345290908775,1.7845588888535862,3.0,0,0,0
1.3538723741654128,-0.1654240521818934,3.0,0,1,1
-0.11453984525261789,-1.3275074905374307,2.0,0,0,0
1.2378163119734618,-0.5011771369530351,0.0,1,1,1
-1.594427658794367,0.757056001819417,1.0,0,0,1
-0.5993750229537729,0.6899402768960868,2.0,0,1,0
0.005243699718183166,-0.2002166664916561,2.0,0,0,1
0.046980593764742055,0.6834146735600306,1.0,0,0,1
-0.45006547147924364,-2.273172202546832,3.0,0,1,1
0.6228499323474987,0.10382923503269768,0.0,1,1,0
-1.0676204293825944,0.8606854213686301,1.0,1,1,0
-0.1423794850212935,-0.8328632751545352,0.0,0,1,1
0.12029563171189886,-0.836338536496288,3.0,1,0,1
0.514438834058749,-1.8664481527634753,0.0,0,0,1
0.7116148780888898,1.589895594810694,3.0,1,1,1
-1.1246420918378692,-0.7201539770215667,2.0,1,0,0
-1.5341141707356223,0.24104327786211174,3.0,0,0,0
1.277676821898509,0.6039170414833746,1.0,0,0,1
0.33231401197959165,1.512067949141453,1.0,0,0,0
-0.7484865365565536,-0.15389777398563528,3.0,0,0,0
1.551151975522523,-0.5394297937784186,3.0,0,1,1
0.11567463429285867,0.17306764857055348,2.0,1,0,0
1.1792971840638264,1.284080276542287,2.0,0,1,1
0.06751848141010895,-0.17017253140078376,3.0,0,0,0
2.060747924881987,-0.9548690815840764,0.0,1,1,0
1.7553408424432044,-1.5407578083153624,2.0,1,1,1
-0.2489641484790735,-1.2212973846052253,1.0,0,0,0
0.9715709509543554,0.8643914974066649,2.0,1,1,1
0.6453759495851475,-0.3206244763068115,2.0,1,0,1
1.3686315575323487,-0.6075209099207104,2.0,0,1,1
-0.9649234605801045,-0.7159672231839423,2.0,0,0,1
0.6860514599984393,0.08504586020018182,3.0,1,1,0
1.0584244868495878,-0.23945509376558377,2.0,1,1,1
-1.7587394864231143,-0.2731321437192525,0.0,0,0,0
-1.183258512665775,1.3493239278107392,2.0,0,0,0
-2.0392321777601006,1.5380162818616334,2.0,1,1,0
-0.26940683444455776,-1.6100216729089964,1.0,1,1,1
0.7175422557959623,0.3275927311429576,2.0,1,0,0
1.502357052096028,-0.7768620986213922,1.0,1,1,1
0.07409478041977519,-0.24825111386109355,1.0,1,0,1
1.6286155455712918,0.3092783851266944,3.0,1,1,1
-1.3801014582148914,-0.21271991693091935,1.0,1,0,0
-1.7033824393551547,0.23045988062763317,1.0,1,0,0
-0.05554769889661878,0.6729702060319175,0.0,0,1,1
0.3840654489393073,0.29457680054031987,0.0,1,1,1
-0.03269474809409311,-0.6468363041676235,1.0,0,0,1
-2.0674421000398766,-0.6291996069703238,3.0,0,0,0
-0.08912003951278841,-1.4397052966180355,0.0,0,0,1
-1.3044695005048532,-0.8539202975207183,0.0,0,0,1
0.6696725488300385,1.9620683618985282,3.0,0,0,0
0.36659824609684827,-0.7920035740952445,2.0,1,1,1
-0.9398797863273552,-1.1933788124438198,0.0,1,1,1
-0.5138669173366935,0.31992786184477334,1.0,1,0,0
-1.0592135218889516,-0.11036475929185985,1.0,1,0,0
-0.06267909727317188,-0.19559323684922542,1.0,0,0,1
0.9551423205012383,1.40904596641209,3.0,0,0,1
-0.9857260463355437,0.5491266755583651,1.0,0,0,0
0.5040465155178444,-0.5299929317034754,2.0,0,0,0
-0.5302576183724408,-0.42447591759177994,3.0,1,0,0
-0.7928728322623442,-0.5025865139056851,0.0,0,0,0
-0.10703035995455783,0.8747396215802571,3.0,0,0,1
-1.035242322419374,-0.30814762945313745,1.0,0,0,1
-0.553649305347182,-1.7931535024541505,3.0,0,0,1
-1.1978778925888485,-0.04831967873434432,3.0,0,0,0
1.9647251329163893,-1.537026001127929,3.0,1,1,1
0.03526355197172861,2.184230601754902,3.0,0,0,0
-0.6997255079925856,-0.9656679138472309,2.0,0,0,1
0.213979910734222,-0.16186476535773067,3.0,0,0,1
-0.11232804969082982,0.2582027347011369,1.0,1,1,0
-0.22096959953322298,-0.28865816067923,0.0,0,0,0
0.6141667000434252,-0.29003040146619263,2.0,0,1,1
0.7575077100473051,0.4218272861608771,3.0,0,0,0
-0.5305011476105275,1.5262159587962787,0.0,1,1,0
-0.57581824064468,0.7675090818172975,2.0,1,1,1
-0.275051697151644,1.4785138785735428,1.0,0,0,0
-2.301921164735585,-1.046619108093502,1.0,1,0,1
-1.5151910621985523,0.31736263325536135,0.0,0,0,0
1.3668742674445247,0.15524605205827927,3.0,0,0,1
1.6449677135012837,0.3510912916767348,0.0,0,0,1
-0.24903603955637832,1.3762319706355726,2.0,0,0,0
0.5765569630557664,-0.22078914979205405,0.0,1,1,0
0.3112501545435361,-0.4055033665540877,0.0,1,1,1
3.0788808084552377,0.5339807974186639,3.0,0,1,1
1.1195749114345768,-1.7782027275658474,1.0,0,1,1
-0.12791759148076653,-0.2368520491221783,3.0,0,1,1
-0.9555404406004258,-0.13419768928545298,1.0,0,0,1
-1.6064463202575725,-0.9203586163069253,3.0,1,0,1
0.2034636358672231,1.0570590113565772,1.0,1,1,1
-0.7563507452843033,-1.0622403173432842,3.0,1,0,1
